,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150
74,367.1840648,31.62331943,77.9231793,94.19669922,33.09359228,36.15920903,21.380295,47.57851587,49.71958685,4.580473275,30.09280847,114.5518314,18.04147011,72.61435103,5.241728452,24.56407455,138.3123884,27.13213265,70.75445259,56.96332894,60.17469942,28.64725646,20.75431822,14.33288608,4.729379854,47.23120066,29.37263177,13.1659756,54.71573679,38.47221662,40.96954189,44.94585214,23.67683542,95.69975775,14.15952178,7.668131865,29.20107906,23.62436172,53.73853306,10.98735803,42.7760424,65.18313785,9.889977871,116.97633,65.2339159,8.656718865,64.61505185,32.54992638,30.0105476,12.9291578,32.07694546,45.62720737,43.98435281,1.887136371,6.414191163,9.7413385,7.951529993,54.06413539,13.39259116,66.92856255,33.67962446,61.41975908,1.332920228,39.62200051,60.01985985,56.69960489,28.5741047,78.95490736,15.45800778,3.820190572,22.423891,10.06094125,7.397208473,23.84659729,38.0503624,12.68217611,97.17957114,64.09545826,24.76960977,108.5284466,20.96580974,124.1024268,61.21692208,12.40405909,76.51387465,32.2279533,38.63441936,23.08695069,97.00467347,81.96517779,47.95545011,95.25921748,61.99428144,11.35302576,143.0892633,5.201702788,6.821624746,15.57762498,3.725417056,27.99561615,46.80581213,63.10294861,9.240330924,97.13421312,21.71900106,110.5135427,49.03582677,53.25226565,61.92994697,8.680752342,20.33597662,56.58352662,21.68116671,5.667039389,28.23116849,49.22598476,8.10707249,18.19716684,20.13131601,5.289974856,9.9297927,20.05835988,20.49285794,6.651179148,73.0390231,23.22773426,36.1076961,21.35262535,62.5730679,10.61882616,90.72850667,143.5435266,31.63507854,28.0801789,36.55119837,70.41885846,12.66338139,6.86834397,51.27342679,20.01047334,25.27163708,15.28001135,7.261847648,58.29385079,120.9507117,16.03852442,4.979450574,138.3668654,81.16676841,17.79557115,39.24177242
75,241.8525488,51.52883751,32.23508716,9.513269406,3.801171676,32.32205663,37.55268237,59.96246008,14.25546502,108.2065834,8.803416511,65.57463491,6.777825683,39.47702427,17.06520599,79.13545142,51.27771283,14.65813232,22.66818302,30.9437727,56.98253075,1.617860266,24.53941794,54.07821509,51.76409822,55.98110872,16.94833794,39.37892775,35.02113727,38.91250023,85.57756144,7.597302892,47.41627034,32.19112714,39.90026437,87.90942519,58.35299247,11.62007277,23.40696927,16.88546861,5.607358619,69.95408273,33.86887605,3.708583162,20.15194321,13.9863354,8.072580088,63.78017484,17.45997519,90.9368568,89.02810095,81.26441278,71.38970584,56.6130656,72.21468047,10.38203743,3.883187024,23.31888554,13.73985106,36.2103595,45.73659011,91.49021961,1.873308929,35.99011698,71.3514775,50.5444411,3.656741895,27.02341721,15.67253098,53.20847691,70.50898895,47.3928543,45.04284157,6.995346697,14.88453614,43.6823278,18.35866079,56.21011858,34.63557509,14.72200849,13.53609452,68.5496603,12.33589638,86.15854675,74.83928295,47.93310921,57.49127304,29.62399345,44.10680835,23.21613172,4.131553834,2.383676178,14.32641107,1.696928312,4.996881954,9.238177139,90.3152805,29.57290781,61.52031995,22.34016026,21.43277675,217.113933,111.2036247,10.25578442,26.66467466,49.5758873,97.24270314,36.78543574,22.75995751,42.24577774,35.89578468,2.183494355,0.238278438,42.88918131,3.729779608,21.19197949,25.60319908,71.90036884,43.61470883,23.26709361,7.223744604,80.69531292,39.31044297,56.97557107,38.54226479,68.24223071,60.2469367,42.3180823,54.59889157,7.576386623,93.14027452,152.7133218,31.28873393,72.08318091,12.44189032,58.61058925,53.56652588,110.0486509,11.47114234,30.90333401,11.84543722,30.88282928,50.16943799,64.49234535,17.52880074,45.95840059,119.2057728,48.5734525,23.94162452,11.62475276,44.12486306
76,329.4935719,0.749896606,36.02771258,31.82630384,79.7857822,46.44808063,22.08960976,22.07277407,10.86799601,9.43356357,6.849282578,26.45987051,57.09805059,48.57553139,23.22798155,37.00576617,30.17677678,28.58514699,18.80325471,20.24408995,38.00068372,9.018895049,94.60355938,107.3989632,28.58960448,77.20104217,108.1575924,28.59207347,50.13505509,35.6125255,85.62747284,21.78298999,100.2116814,6.007608941,121.7910166,130.3332026,14.66589284,58.46294624,4.525183768,52.02167046,61.67231608,41.69310626,33.36446962,40.67597994,17.8710882,15.18735841,30.34110114,37.85752945,20.24179243,4.51839498,21.54515417,74.6820949,8.844206743,14.21669081,109.3052294,1.516221342,98.38312931,55.5152628,82.39994133,27.39255041,55.59922027,57.46372685,28.49059324,75.51044243,92.86699612,30.92332056,8.207685016,0.947162305,93.33913227,42.40281453,45.63516616,17.29638937,26.07686944,18.08880384,16.20499017,21.73833017,29.87793483,15.22273808,3.708233444,8.492178027,68.86388399,20.46064601,41.6521659,71.07433293,20.1850414,26.84748638,3.169736958,15.42591961,30.18685489,52.5255501,116.1349385,19.29696928,35.34719116,32.60372113,74.07946817,20.90969594,44.39960805,13.27139428,86.20959995,22.37816699,16.56881979,45.45294671,35.27030431,6.054493805,9.646006312,5.115664063,21.94459622,28.8077007,96.77787939,11.21207052,21.31160136,21.76957537,27.70616438,55.99552954,78.90898447,31.57040801,24.09699013,26.826769,30.59324258,54.19619466,50.2854116,13.62324656,49.15874393,3.839984264,6.495801338,99.99263191,41.79518061,20.81829149,30.2719531,20.00839999,25.91266176,34.48449216,33.10072582,19.99803667,10.28682222,62.19859105,66.88663294,3.057541584,6.246470931,15.63129272,31.39616193,22.19610817,34.88840184,68.04276057,28.67353262,51.33436025,10.66756666,99.38374265,74.89339917,44.79672324,15.79090289
77,399.5637392,11.85910602,14.94082279,36.30685223,64.29042742,29.63312103,5.376474916,32.43785608,112.6951283,0.395815807,64.21755804,108.8467469,21.34479007,20.79372075,25.92242937,34.31874897,71.02169038,29.15914828,17.12258305,41.62148533,41.52206333,38.76949808,36.46424607,55.23403698,25.59253192,28.8752746,139.9762849,23.56552898,27.62834507,62.30173959,59.80108177,20.92523026,49.86687302,21.74654902,67.92991873,36.34314502,75.82293663,25.68721435,36.55543754,26.87264211,16.94644508,66.84695958,60.74938734,6.782923309,70.81512074,102.3195832,77.11410462,52.97489,6.971026624,36.64250239,56.25235684,40.21185735,23.03514522,91.17084703,7.775869958,15.43294168,21.22047515,12.20900156,7.987714858,100.3196609,17.85386196,78.65345483,8.049301942,84.26712217,43.16295411,12.49450979,72.79946196,36.55698549,78.24668722,16.84159241,14.22181455,15.59815291,7.276584981,19.79411808,58.1804741,39.26126349,12.15600529,26.36684512,47.78809068,9.838541944,41.04181019,79.5554885,24.46867376,10.15267673,1.050496386,65.43016153,9.398253812,38.42480999,36.36221139,56.1017481,54.35156568,19.56320187,94.30111119,84.84902055,40.46124886,82.03875236,10.54820427,36.56205225,9.304031761,31.7482214,22.27648947,128.332359,8.435290785,25.5390442,12.58542593,8.770838814,84.03562719,5.641461287,43.72940977,0.586239919,24.25262286,35.48053633,74.25857991,8.721666494,28.0312321,87.35682806,46.91231427,11.63757654,34.96195104,2.108448712,46.17318414,53.39316235,10.71255893,80.59987552,43.48325041,27.52785687,7.137027769,14.57661033,69.32838864,25.97374254,1.938321363,2.698544576,93.11488845,7.239873297,6.119988173,70.59330997,13.46639105,0.604862823,87.96274801,9.115455493,58.19790976,64.51306856,15.50740663,77.45606836,60.47776789,15.18047219,18.62910822,46.78803249,22.61953961,20.71519938,109.7915478
78,95.1858419,58.98082962,70.28559813,30.46442832,2.194214319,0.771489912,23.18870871,22.95315337,55.79609198,39.88635643,115.6982229,61.33307704,16.97294977,0.760321317,55.00066273,62.69766917,50.41543985,19.14946448,7.760155835,64.22566107,90.02993822,7.061696893,20.51176315,57.2283918,34.62935929,44.72351484,40.83804825,19.39437435,6.90752978,8.993830251,9.215743856,59.89765757,8.747723676,95.86913819,39.26278934,1.257126502,117.1510359,19.25406561,21.99517172,26.35294718,25.52281663,45.60286173,19.09417817,48.73708251,0.065571203,68.95522103,74.04593708,51.06315297,61.30749266,20.00617523,85.85203365,47.90494855,23.95639709,71.75815854,38.9697308,9.023384027,0.983813751,14.94803713,10.79441066,38.14465151,44.22732892,12.60227286,57.44265299,12.26642851,5.751792983,29.28791348,75.35061415,69.48186565,59.59265977,32.03364773,62.79116621,65.27001892,14.58714376,28.49485431,5.064816967,72.80902184,14.32982049,7.873822734,6.195363479,2.412585095,74.720854,73.60973352,68.88879159,52.32318634,111.4219617,18.37197808,34.40639489,11.00158989,32.03919036,26.3707724,93.68169694,105.9173956,27.20874451,20.82172575,91.86917209,79.18512814,16.28132496,51.52300064,82.76524559,22.23993511,65.17275696,61.60042176,84.97852196,35.79240981,26.32339322,27.98771868,54.84273949,51.80109236,12.67806034,84.12688594,14.944303,111.3353117,88.26820234,76.65257536,48.41932874,57.92660226,112.1335696,21.58981254,106.0616017,13.07837258,37.17669355,102.1755766,7.394129405,19.69141877,11.64681792,32.43661129,17.75497999,5.140739912,66.91824603,64.32161589,89.34555104,77.41531658,57.60037417,67.36337315,16.46666223,77.11629027,62.01565793,85.08861056,104.7522564,84.50389364,3.528242942,16.7598488,92.22764834,19.28032591,45.85680148,47.64894198,57.72844202,40.51898821,110.9506579,21.29091347,36.37507225
79,315.2621222,29.1804141,124.6966586,45.45220978,18.28768216,8.179202882,30.73670083,34.43064817,77.4883065,38.65061566,19.96443329,119.5692587,67.87103884,24.53626537,30.34923323,41.67236802,39.44622433,90.57798941,46.87615251,1.072832578,35.10174414,26.49311385,28.66038296,131.8249262,72.63464141,27.38989939,47.03497142,52.5347756,26.84571004,39.40490183,3.47279061,24.72722339,5.665121495,34.07081806,30.15881103,2.458487877,44.8662631,26.04916541,19.01366305,6.037234657,34.01762078,109.1397019,80.4536382,12.1874737,22.81872714,7.966609611,116.1690453,37.89363271,45.3876593,56.32172493,61.77887963,5.241010512,20.05998544,4.724115802,5.067189555,66.99762202,41.21305108,31.85551415,97.2348981,46.13623179,16.20034779,134.2618604,42.02220056,13.32322236,12.83440237,48.38278988,23.460082,36.70096392,1.099634834,16.0142071,75.79859661,48.17125352,92.3296095,75.81742874,95.63190624,77.13313181,17.31534635,20.71802766,11.1451503,23.41675747,8.471397965,8.451477577,82.80854663,70.60780529,23.77071624,5.008307391,39.51109163,109.7031655,85.91536653,6.84009664,17.54359249,42.73996401,62.83064766,34.24268458,35.54401187,60.76602126,63.577211,7.541431353,48.17966831,49.35648364,86.9802861,94.69434786,10.89296343,7.116911201,31.09829996,28.41807006,17.63449431,103.2067813,16.96865524,27.51732964,62.51469838,26.18338006,1.517703893,36.71523752,66.10277247,33.31881787,33.41581045,72.76860101,69.60837079,27.91476085,12.24966513,21.53631925,26.75934935,27.07558569,29.03504377,48.46133485,16.07131297,40.14107163,115.5189983,148.7222901,42.30368547,8.755201198,98.30898085,11.26833592,35.26866487,32.17586281,70.82443054,43.225489,22.90905894,74.08043677,32.42420111,74.60605294,25.51107674,65.92168722,6.838333615,13.27309578,58.5166168,31.25161577,2.792196444,14.64299046,38.6193894
80,219.4980642,2.835081618,62.59268447,86.94011637,94.30334613,70.53791775,52.41752061,96.36587459,24.83214017,2.572943946,50.55792174,10.53704422,124.9776611,6.699471146,7.294321351,123.3115967,24.76579867,6.499946682,20.49375777,2.958062821,21.33111042,73.65767484,95.09923425,99.5185162,69.02674674,30.35475375,80.04188601,38.14009712,13.12060937,15.30116898,51.71346308,60.99833867,21.00800442,16.95466268,115.6932356,48.6250246,63.91971435,38.66294558,48.84698362,142.8990273,61.34391175,52.95478029,44.38975174,10.10166465,41.84383082,77.80734944,24.45085688,33.49599407,22.35718697,43.49160158,13.02634705,39.98797844,48.887325,60.73526522,26.83196148,79.59570297,41.92187144,44.0230925,65.21915343,91.34673478,19.43633497,88.77694036,15.20682479,90.98475604,19.07046038,8.030209124,27.20473252,32.71472525,65.27039418,21.52513284,15.71269668,41.9894598,36.58127308,76.86409537,72.82516339,50.6389813,29.46965274,1.722792471,6.43229822,81.79231861,0.364170568,10.06769434,8.997558075,3.742825027,38.84577518,33.75292018,23.829978,13.21610043,0.106816751,23.2619274,19.91009686,23.19742828,71.06615428,17.01335909,30.60342058,35.74235484,51.04613825,28.33639997,21.55308069,19.14582459,29.6688103,41.61830699,84.74469069,33.61605812,43.91648548,6.580091754,21.16056294,118.6133643,58.35521737,77.17064322,28.95695854,94.93752711,29.22766863,74.29011931,7.572715434,84.69667657,16.86739913,5.525603253,3.726029803,44.04460203,17.58492949,49.13149135,102.9518207,29.67342549,3.047453658,30.2153204,89.84268248,92.38382312,57.51763473,133.048199,108.5423408,26.81674556,68.86584697,16.56857918,2.753556864,22.15812439,20.4693172,11.5110018,17.48036102,48.22701421,1.150399316,95.86557383,1.339602505,52.93090612,28.27073929,82.07985378,47.85552968,10.89102903,57.23240717,45.56052674,54.25744685
81,356.2704745,56.42288724,17.44083064,40.13563342,121.1131043,47.02401414,10.50907261,105.9720142,10.10652573,5.983607187,41.60857899,46.77031179,12.96854006,85.9627167,9.050230232,18.17486554,42.67923317,94.55365776,54.70176405,78.12481199,16.70308844,10.43828547,38.62432234,94.14203734,77.20646537,36.484193,39.47831293,19.33922498,29.18788385,62.97785058,1.427905306,0.102003745,12.02058608,55.22798069,10.89027138,16.18232376,99.56498017,36.19235198,4.10605939,7.757379859,16.84892442,57.82476402,29.71861079,35.21153632,27.31813962,75.1366742,88.8442314,11.47162114,6.531747082,48.68940034,19.59258619,20.83860295,32.28748488,50.04161094,76.14231838,99.36681289,30.93776879,37.97952648,8.434787204,5.611643951,33.15976923,6.444456459,6.45518514,14.96804886,36.3476637,15.56280743,32.5217323,23.47109911,47.70311417,78.32144463,55.11430129,36.41061421,12.33630422,115.8440655,33.2305966,45.02415922,59.52185879,37.29106034,72.64900944,41.35450452,22.30984189,6.483606585,104.8973519,48.15564398,13.91717555,57.38704901,27.29504574,85.3794002,80.97809895,62.43025565,6.357616975,42.18785648,42.84992489,47.25343114,41.2980317,14.16753806,52.13773586,64.46396012,111.2543172,63.83766735,31.53249652,17.49178632,63.97908052,106.0144227,8.492300884,81.50466794,35.35550994,38.12686984,72.42797494,32.03234608,169.3075018,68.28015647,37.88210855,37.76445892,36.54785606,41.38980079,10.0975627,95.76146859,93.60673731,41.60443741,1.938378729,18.86514912,22.43031988,8.926458513,57.38001465,28.3671277,12.7097118,50.12746339,7.219164653,96.9737195,41.3004905,173.9942311,38.3936825,83.60749719,20.37886065,27.27911557,42.79863621,47.56167697,32.85217259,24.02977266,31.33363274,2.898045441,6.591205396,49.18710795,43.29190844,8.333480914,81.2584125,81.18871122,29.5088258,6.490184258,36.85897128
82,55.1796359,8.536909823,20.76909462,54.99656641,28.70689693,110.6814364,18.14841635,84.42674024,32.51671999,18.01504198,55.60290715,26.22111048,0.966662275,15.99085899,20.53936868,25.99094269,19.94412403,36.8115637,31.31589482,20.83242991,46.52517952,22.09881073,100.664188,8.328891508,60.08030096,1.721510318,20.94259132,17.08952692,8.171892623,63.41308458,44.87346446,80.06526918,38.36014667,17.71880372,6.931918568,52.50205487,27.28443745,24.22249482,83.89550556,80.90748409,12.20751075,57.73807659,17.09734875,39.06862215,10.58208598,7.614187461,10.3960707,8.072979252,22.90767272,13.27595821,38.77337779,47.69373174,25.52951192,29.67211531,11.16398809,40.64283417,42.13947854,66.22321315,4.781866158,83.14625449,21.25602382,128.1829879,35.07641872,39.40596629,84.99997795,26.24282521,14.46534633,63.76604527,1.846218252,5.483010109,43.91658761,24.53068391,22.61514586,39.04562783,9.891350247,4.237667018,43.50021661,1.159793682,54.23394211,1.15812624,66.64986566,48.83101833,15.82139975,5.287324488,60.9188362,41.12700356,4.539628965,9.136752987,13.21976726,77.09255765,65.7072063,93.96387208,93.72604551,17.62339284,38.6002376,20.34769495,23.85412003,93.83683371,19.93673468,66.10605734,3.267856178,106.9551613,14.85053298,31.6863957,33.24454545,66.66936071,46.05314316,39.09401979,10.9761822,12.3032231,52.18103654,41.36027681,45.13437664,16.67348627,74.45606024,39.75449356,90.63556021,45.60195108,65.83607984,9.528584138,39.88147765,38.1595173,21.86827501,51.14325166,57.89391937,9.569161851,19.44185463,54.1345602,81.922665,23.72004426,12.97878751,19.68520074,76.88177844,35.42947015,77.14570337,34.52515992,29.49799458,29.38284318,13.26882359,35.10580529,41.69110968,88.91674062,17.30361272,2.043403774,53.35613905,21.57404633,49.10993654,0.025908889,3.167538537,36.21783896,9.838606092
83,551.896519,8.562037095,92.5158467,69.67994808,139.6481926,72.61240198,6.110740113,124.0350134,13.07445317,4.16271773,31.66385919,19.38356312,106.372484,14.65430754,133.5737974,27.23080524,72.56482934,29.42968631,73.69426922,44.02899295,22.63760903,12.92282025,46.10569139,53.98455113,10.39712797,89.03252553,2.952928036,24.29391554,6.643813128,32.20957349,38.60902645,83.17206869,38.99170702,1.047277849,18.74390337,67.63607615,73.83053636,67.40439427,37.33797285,20.3153427,46.58227453,10.39462256,15.15985231,13.07061395,42.853307,60.95354873,60.04038333,22.53880195,23.37055944,93.33401014,35.86447387,8.83157873,115.9313152,13.56323238,31.60454798,11.983217,27.25671489,111.0076147,37.18432823,36.1757658,103.0113261,62.27925876,80.65868041,59.2370735,31.47991274,20.83514595,30.05293499,129.6712758,17.50253673,27.68086455,18.38701678,78.02312244,24.19820424,102.8361077,4.973753561,76.72860739,26.76869833,53.32734227,63.80209934,12.54408869,4.967629861,44.55411568,8.579893443,46.53139092,9.106675057,47.6680272,133.3270844,39.95184796,40.79724812,23.03696036,58.73816064,16.33904685,71.02508153,94.57259592,23.87524974,145.2393702,10.10866489,4.362471399,86.40648299,28.81479895,9.786580694,108.0905408,63.79519284,20.23297164,28.14324164,89.77077215,27.80690104,9.740316482,56.30659606,7.754035896,40.93434362,18.7167406,27.92293114,25.03427206,13.52615083,61.02797644,19.0593053,40.64637282,55.41669188,60.37867246,23.3352273,7.568394903,42.94825741,18.06772237,23.88508325,57.98125305,71.34929194,61.80584637,3.939008663,135.1617524,22.78075436,33.63531041,28.0741331,2.509233048,5.111166678,38.11054612,21.39079347,1.272676123,4.685735962,7.570896474,19.42151219,63.84175388,50.94207976,25.22987175,44.14152066,62.96267446,42.76469559,6.536587837,16.99856905,86.10417969,143.1893657
84,35.98270568,69.00304273,55.37219694,39.43277774,52.23061258,2.936137148,83.85682131,81.12673214,9.960912574,6.491212165,67.20637611,99.88643528,63.92142102,13.38730031,0.464298668,56.27216802,30.58033957,145.5504001,4.781341127,73.32924559,44.15155098,59.74748615,75.98257246,42.82762509,53.30431945,21.52222379,6.339342011,17.82212056,59.22905952,50.54857376,24.69132708,17.2658931,29.71020826,52.03822964,80.19956912,8.65923872,7.399237873,39.6483452,105.8521971,17.57758516,0.117057324,10.62746962,9.602942878,16.25638559,87.58779484,103.3861913,60.57809719,21.80942293,58.42504265,96.73457831,32.60978842,23.83606549,54.46746226,8.994202166,20.66230587,38.92309558,15.37472729,5.045121846,82.33651682,50.4355205,84.79475503,94.8319166,32.33203371,35.08861289,34.99183257,28.3933295,11.3735337,9.76617009,9.098883986,7.38009007,21.19543639,32.56784069,22.39388865,1.13837837,33.51175994,62.3089324,77.46090857,31.95399006,18.46488372,65.34367262,70.32778366,96.12365374,43.11058877,28.4080954,98.88850569,56.67200889,4.028724628,87.95410729,38.49442738,25.25147126,11.80889083,66.76774764,9.150827646,156.6171216,151.3674242,45.0476645,40.77797754,76.32087073,32.81631587,8.154479541,7.552210681,28.29419523,20.16023737,5.650265085,41.60267017,16.95786035,92.97481929,41.16417759,35.70655613,92.34300724,32.37098745,29.32652099,45.99156034,64.27654518,50.05083775,13.90922559,32.97164011,36.61529725,2.876466071,9.576433362,100.9755038,76.15216549,7.857589913,50.53237272,13.58152873,39.89520102,85.42264357,16.94214893,16.76715391,5.632178623,26.75112821,13.93449173,55.85235755,35.30328261,51.12458578,76.24317641,30.02749498,0.726109368,0.817720474,23.35812506,61.56682388,58.01682814,24.13418673,71.08536636,40.41549115,34.64558461,27.5875087,7.388768733,42.57869261,15.30804261,55.70529335
85,158.6337905,15.06621267,12.14543489,50.82362877,93.45168213,47.98408962,53.16526109,61.08860232,37.14518757,52.64210076,30.05464583,49.82176687,10.70526944,53.9039994,0.681997665,7.634851277,4.93093161,15.27390069,78.95960022,57.7295376,6.18281187,30.49721646,32.55883257,45.38472592,17.44708993,34.46424932,57.19221831,22.7802748,8.247353218,3.300420958,0.032117675,44.03731426,28.58409461,51.20920379,25.81678608,1.476706735,17.42531934,82.48378856,4.172947169,79.50990223,39.72985577,72.38945678,54.64345087,13.79398828,35.15516698,51.94133594,5.512563186,46.21816981,0.671817471,4.847270101,14.70675926,9.72987811,27.71041716,12.07430703,23.33958618,78.70201167,18.92768601,1.204457499,44.94265766,115.558562,7.93244443,91.51797996,33.01006086,29.57403199,51.52748922,26.81611913,7.468515254,15.90930606,10.37563938,77.96421338,23.71453453,14.15000051,43.9789607,77.5367126,86.9099943,17.5941865,70.21270961,14.12458578,44.96912292,47.86435629,13.03583297,7.591150846,13.25606875,3.955033792,40.62775542,26.63229778,21.54488111,3.115848799,59.44945166,69.27160614,61.41001833,13.37570393,82.0396926,56.09422042,39.73490811,17.97523604,83.10755384,117.3381012,20.70937456,24.22418359,17.37940773,0.21344746,18.24488756,35.78608914,56.77308003,5.401153456,78.90011002,17.95873898,28.97313669,56.10481641,3.879675993,64.90499721,10.07796906,77.07632769,90.50951971,32.31366859,53.36497548,63.99375519,71.27021667,39.73194944,63.41922704,58.6000294,6.747350357,1.296377939,29.41283164,20.25718126,20.14394563,105.527755,27.91447047,108.2121928,18.92050552,38.47678513,37.74407254,4.363736844,53.04345372,51.61999376,0.52364231,52.11828764,58.35050351,27.63623103,45.71068784,108.3955682,70.2072224,63.35626632,117.4043727,26.94034618,18.9401564,35.69516331,32.66728627,19.91597276,16.48989321
86,506.6242623,0.807398696,5.55804454,57.50039165,15.44890923,70.88560559,1.196381245,51.57452737,16.13817873,17.125938,25.89284467,99.1827815,59.40042057,17.15784376,43.71392699,58.70763014,75.31505788,56.65083078,117.8087066,2.961488374,16.26443578,51.57133534,56.67509344,62.3284812,70.93040785,0.09234845,21.23132421,23.93322528,82.93640375,136.3413479,56.15091126,35.08641019,10.09287041,0.291977397,50.26520673,10.67963521,58.94488843,36.75705218,56.35074283,64.30241821,104.2088941,100.5720952,36.76104291,53.39926866,160.018632,56.56213232,5.46441934,42.66671109,19.39198881,10.96705697,52.06069127,50.94576023,17.45971356,36.29156282,113.5568147,29.99215921,41.50820833,26.43211125,16.45649635,45.79954549,25.52045424,10.62411467,35.23790641,37.2249642,17.12192955,81.95635002,13.00914856,56.472951,6.013496443,19.19464752,11.92149346,59.94966287,134.9681881,16.22628095,122.0794845,67.5068714,99.7534098,11.1684149,42.22807591,68.78304271,21.93481694,57.44084757,32.40582766,55.37961259,9.474208784,96.16257441,8.178916679,34.6168642,41.3240825,22.09047313,139.2977892,64.89165809,62.22478093,61.67984145,41.61512209,14.29996152,3.310299542,1.312124543,36.11172146,16.4797981,85.47364655,83.62717859,12.02678873,74.19416998,16.21592315,15.15357308,31.43108899,14.22169501,87.16224648,8.858265276,69.14803367,27.30798719,88.19875033,92.3933433,17.80223069,11.3370213,13.46369713,42.84325529,39.22981392,1.568924433,5.188563369,13.74680281,13.70660788,52.27476264,24.75208821,44.354371,8.87055842,33.69251849,57.818253,40.32755783,97.28327342,11.0603801,10.82389086,28.36846984,20.32907815,46.09921738,15.2384805,5.41483526,0.655260513,52.29589318,51.16853516,87.48174638,84.92553042,14.35038911,52.58219781,54.26609656,13.18571353,89.16483866,23.58575004,80.27438924,62.65469116
87,329.9525324,10.07114375,47.40370952,24.66242703,50.80904267,6.591487724,34.61283392,10.6455703,32.54109249,11.53318058,16.66308851,28.74302609,94.53750953,91.96748305,30.11355583,81.29044077,40.11426959,11.59471247,95.32657547,0.355042683,6.192910293,31.78259997,29.96230588,1.859810257,105.007124,11.34593165,25.84890712,6.83245663,41.09346481,33.45601263,77.15884614,79.14146504,106.4146335,17.73307146,21.65834019,47.59250939,47.2631072,18.46465058,5.304447148,25.90644286,37.05986507,38.47160469,99.79836294,17.78668552,64.05141968,40.4935043,25.17009536,49.13312351,109.6945776,156.8656631,42.13152512,15.18575026,74.71605769,49.11778592,57.64843803,11.05620217,2.73640186,2.388357187,16.01727613,27.48834924,53.75610535,54.74124294,19.21222863,37.01852299,16.80528779,89.4865246,76.78032706,32.4808287,1.084229129,10.65803412,52.47323876,51.83788407,37.46809384,26.57193934,2.482664286,109.1951977,89.27589395,19.23189914,5.388620121,72.19128139,4.580696336,0.353920405,32.23112666,22.17515208,41.59113983,81.22710296,98.5121279,40.71332306,24.2474234,1.270512549,7.404478956,19.87824408,47.27541834,14.2135072,58.70423964,18.61828715,68.39331044,82.2761755,56.28313953,75.41166796,47.55839182,28.35760273,0.018657376,54.87815448,6.455372256,6.009756688,56.52426302,6.327081742,76.07575558,64.90936553,25.28605874,42.57640468,17.66166499,117.8847936,11.61807963,1.427306713,14.02652946,52.8391661,33.04642622,4.790570098,1.982826464,48.01247967,18.3132847,31.40939364,109.9583872,20.84210438,43.57315886,37.18168767,42.58572416,2.362555208,75.67907388,55.83895907,47.21635967,3.000098288,38.00132706,89.86177287,17.72997238,89.18797475,7.824026363,50.59570756,68.48220157,46.44947907,13.12980506,19.8567193,89.01169882,102.6495447,64.8529935,21.55281981,40.58438585,33.5935927,52.20347031
